path,Title,Artist,Album,Year,Duration,Genre,Format,Bitrate
The Temper Trap/Conditions (Bonus Track Version)/03 Sweet Dispositon 1.m4a,Sweet Dispositon,The Temper Trap,Conditions (Bonus Track Version),2009,03:58,Rock,m4a,256.0
The Temper Trap/Conditions (Bonus Track Version)/03 Sweet Dispositon.m4a,Sweet Dispositon,The Temper Trap,Conditions (Bonus Track Version),2009,03:58,Rock,m4a,256.0
Thelma Plum/Rosie - EP/01 Around Here.m4a,Around Here,Thelma Plum,Rosie - EP,2013,03:07,Alternative,m4a,256.0
Thelma Plum/Rosie - EP/02 Father Said.m4a,Father Said,Thelma Plum,Rosie - EP,2012,01:50,Alternative,m4a,256.0
Thelma Plum/Rosie - EP/03 Dollar.m4a,Dollar,Thelma Plum,Rosie - EP,2013,02:58,Alternative,m4a,256.0
Thelma Plum/Rosie - EP/04 Breathe In Breathe Out.m4a,Breathe In Breathe Out,Thelma Plum,Rosie - EP,2013,04:52,Alternative,m4a,256.0
Thelma Plum/Rosie - EP/05 Rosie.m4a,Rosie,Thelma Plum,Rosie - EP,2013,03:34,Alternative,m4a,256.0
Thelma Plum/Rosie - EP/06 King.m4a,King,Thelma Plum,Rosie - EP,2013,04:39,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/01 Cigarettes In The Theatre.m4a,Cigarettes In The Theatre,Two Door Cinema Club,Tourist History,2010,03:34,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/02 Come Back Home.m4a,Come Back Home,Two Door Cinema Club,Tourist History,2010,03:24,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/03 Do You Want It All _.m4a,Do You Want It All ?,Two Door Cinema Club,Tourist History,2010,03:30,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/04 This Is The Life.m4a,This Is The Life,Two Door Cinema Club,Tourist History,2010,03:31,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/05 Something Good Can Work.m4a,Something Good Can Work,Two Door Cinema Club,Tourist History,2010,02:44,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/06 I Can Talk.m4a,I Can Talk,Two Door Cinema Club,Tourist History,2010,02:57,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/07 Undercover Martyn 1.m4a,Undercover Martyn,Two Door Cinema Club,Tourist History,2010,02:48,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/07 Undercover Martyn.m4a,Undercover Martyn,Two Door Cinema Club,Tourist History,2010,02:48,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/08 What You Know.m4a,What You Know,Two Door Cinema Club,Tourist History,2010,03:11,Alternative,m4a,256.0
"Two Door Cinema Club/Tourist History/09 Eat That Up, It's Good For You.m4a","Eat That Up, It's Good For You",Two Door Cinema Club,Tourist History,2010,03:45,Alternative,m4a,256.0
Two Door Cinema Club/Tourist History/10 You Are Not Stubborn.m4a,You Are Not Stubborn,Two Door Cinema Club,Tourist History,2010,03:10,Alternative,m4a,256.0
Washington/I Believe You Liar/1-01 1997.m4a,1997,Washington,I Believe You Liar,2010,02:54,Pop,m4a,256.0
Washington/I Believe You Liar/1-02 Navy Blues.m4a,Navy Blues,Washington,I Believe You Liar,2010,03:36,Pop,m4a,256.0
Washington/I Believe You Liar/1-03 Cement.m4a,Cement,Washington,I Believe You Liar,2009,03:35,Pop,m4a,256.0
Washington/I Believe You Liar/1-04 Underground.m4a,Underground,Washington,I Believe You Liar,2010,03:47,Pop,m4a,256.0
Washington/I Believe You Liar/1-05 Rich Kids.m4a,Rich Kids,Washington,I Believe You Liar,2010,03:03,Pop,m4a,256.0
Washington/I Believe You Liar/1-06 Sunday Best.m4a,Sunday Best,Washington,I Believe You Liar,2010,03:20,Pop,m4a,256.0
Washington/I Believe You Liar/1-07 Clementine.m4a,Clementine,Washington,I Believe You Liar,2009,03:07,Pop,m4a,256.0
Washington/I Believe You Liar/1-08 Lover _ Soldier.m4a,Lover / Soldier,Washington,I Believe You Liar,2010,05:35,Pop,m4a,256.0
Washington/I Believe You Liar/1-09 Spanish Temper.m4a,Spanish Temper,Washington,I Believe You Liar,2010,04:11,Pop,m4a,256.0
Washington/I Believe You Liar/1-10 The Hardest Part.m4a,The Hardest Part,Washington,I Believe You Liar,2010,04:12,Pop,m4a,256.0
Washington/I Believe You Liar/1-11 How to Tame Lions.m4a,How to Tame Lions,Washington,I Believe You Liar,2009,03:48,Pop,m4a,256.0
Washington/I Believe You Liar/1-12 I Believe You Liar.m4a,I Believe You Liar,Washington,I Believe You Liar,2010,05:34,Pop,m4a,256.0
Washington/I Believe You Liar/2-01 One Man Band.m4a,One Man Band,Washington,I Believe You Liar,2009,04:02,Pop,m4a,256.0
Washington/I Believe You Liar/2-02 Teenage Fury.m4a,Teenage Fury,Washington,I Believe You Liar,2009,03:10,Pop,m4a,256.0
Washington/I Believe You Liar/2-03 80 Miles.m4a,80 Miles,Washington,I Believe You Liar,2009,02:33,Pop,m4a,256.0
Washington/I Believe You Liar/2-04 Someone Else In Mind.m4a,Someone Else In Mind,Washington,I Believe You Liar,2010,03:35,Pop,m4a,256.0
Washington/I Believe You Liar/2-05 Five and Ten.m4a,Five and Ten,Washington,I Believe You Liar,2010,02:07,Pop,m4a,256.0
Washington/I Believe You Liar/2-06 Halloween.m4a,Halloween,Washington,I Believe You Liar,2009,03:50,Pop,m4a,256.0
Washington/I Believe You Liar/2-07 Welcome Stranger.m4a,Welcome Stranger,Washington,I Believe You Liar,2009,03:58,Pop,m4a,256.0
Washington/I Believe You Liar/2-08 Fighting the Good Fight.m4a,Fighting the Good Fight,Washington,I Believe You Liar,2009,03:17,Pop,m4a,256.0
Washington/I Believe You Liar/2-09 The Belly of the Whale.m4a,The Belly of the Whale,Washington,I Believe You Liar,2010,02:42,Pop,m4a,256.0
Washington/Insomnia/02 Plastic Bag.m4a,Plastic Bag,Washington,Insomnia,2011,03:37,Pop,m4a,256.0
Washington/Insomnia/03 Skeleton Key.m4a,Skeleton Key,Washington,Insomnia,2011,04:25,Pop,m4a,256.0
Washington/Insomnia/04 Sentimental Education.m4a,Sentimental Education,Washington,Insomnia,2011,04:17,Pop,m4a,256.0
Washington/Insomnia/06 Letterbox.m4a,Letterbox,Washington,Insomnia,2011,03:08,Pop,m4a,256.0
Washington/Insomnia/07 High Treason.m4a,High Treason,Washington,Insomnia,2011,05:28,Pop,m4a,256.0
Washington/Insomnia/08 Insomnia.m4a,Insomnia,Washington,Insomnia,2011,04:59,Pop,m4a,256.0
Counting Crows/Big Yellow Taxi - EP/01 Big Yellow Taxi.m4p,Big Yellow Taxi,Counting Crows,Big Yellow Taxi - EP,2002,03:46,Rock,m4p,0.0
Dido/No Angel/1-01 Here With Me.m4p,Here With Me,Dido,No Angel,1999,04:15,Pop,m4p,0.0
Dido/No Angel/1-06 Thank You.m4p,Thank You,Dido,No Angel,1998,03:38,Pop,m4p,0.0
PNAU/PNAU/09 Embrace.m4p,Embrace,PNAU,PNAU,2007,05:29,Electronic,m4p,0.0
Regina Spektor/Begin to Hope/01 Fidelity.m4p,Fidelity,Regina Spektor,Begin to Hope,2006,03:46,Alternative,m4p,0.0
Regina Spektor/Begin to Hope/03 Samson.m4p,Samson,Regina Spektor,Begin to Hope,2006,03:09,Alternative,m4p,0.0
The Veronicas/Hook Me Up/01 Untouched.m4p,Untouched,The Veronicas,Hook Me Up,2007,04:15,Pop,m4p,0.0
The National/I Am Easy to Find/FLAC/1_You+Had+Your+Soul+with+You.flac,You Had Your Soul with You,The National,I Am Easy to Find,Unavailable,03:26,Alternative,flac,919.9467907698274
The National/I Am Easy to Find/FLAC/10_Not+in+Kansas.flac,Not in Kansas,The National,I Am Easy to Find,Unavailable,06:44,Alternative,flac,745.3169994069973
The National/I Am Easy to Find/FLAC/11_So+Far+So+Fast.flac,So Far So Fast,The National,I Am Easy to Find,Unavailable,06:36,Alternative,flac,849.4316323445427
The National/I Am Easy to Find/FLAC/12_Dust+Swirls+in+Strange+Light.flac,Dust Swirls in Strange Light,The National,I Am Easy to Find,Unavailable,03:18,Alternative,flac,817.2414889336015
The National/I Am Easy to Find/FLAC/13_Hairpin+Turns.flac,Hairpin Turns,The National,I Am Easy to Find,Unavailable,04:27,Alternative,flac,804.0682715311005
The National/I Am Easy to Find/FLAC/14_Rylan.flac,Rylan,The National,I Am Easy to Find,Unavailable,03:43,Alternative,flac,886.3403776282089
The National/I Am Easy to Find/FLAC/15_Underwater.flac,Underwater,The National,I Am Easy to Find,Unavailable,01:21,Alternative,flac,746.148355424644
The National/I Am Easy to Find/FLAC/16_Light+Years.flac,Light Years,The National,I Am Easy to Find,Unavailable,03:33,Alternative,flac,678.613797412985
The National/I Am Easy to Find/FLAC/2_Quiet+Light.flac,Quiet Light,The National,I Am Easy to Find,Unavailable,04:15,Alternative,flac,912.7578815418365
The National/I Am Easy to Find/FLAC/3_Roman+Holiday.flac,Roman Holiday,The National,I Am Easy to Find,Unavailable,03:34,Alternative,flac,790.2590353218698
The National/I Am Easy to Find/FLAC/4_Oblivions.flac,Oblivions,The National,I Am Easy to Find,Unavailable,04:13,Alternative,flac,795.3038584702608
The National/I Am Easy to Find/FLAC/5_The+Pull+of+You.flac,The Pull of You,The National,I Am Easy to Find,Unavailable,03:58,Alternative,flac,866.7250419041234
The National/I Am Easy to Find/FLAC/6_Hey+Rosey.flac,Hey Rosey,The National,I Am Easy to Find,Unavailable,04:14,Alternative,flac,789.7434987931578
The National/I Am Easy to Find/FLAC/7_I+Am+Easy+to+Find.flac,I Am Easy to Find,The National,I Am Easy to Find,Unavailable,04:30,Alternative,flac,796.8537203114221
The National/I Am Easy to Find/FLAC/8_Her+Father+in+the+Pool.flac,Her Father in the Pool,The National,I Am Easy to Find,Unavailable,01:02,Alternative,flac,626.023672424824
The National/I Am Easy to Find/FLAC/9_Where+Is+Her+Head.flac,Where Is Her Head,The National,I Am Easy to Find,Unavailable,04:41,Alternative,flac,953.6074617679086
